Dia_diem,Nam,Thang,Ngay,T,U,R,Sh
Bach Long Vy,2024,3,12,19.6,95.0,0.0,0.0
Bach Long Vy,2024,3,13,19.2,96.0,2.7,0.0
Bach Long Vy,2024,3,14,21.6,96.0,1.5,0.0
Bach Long Vy,2024,3,15,21.4,97.0,0.4,0.0
Bach Long Vy,2024,3,16,22.4,96.0,1.0,0.0
Bach Long Vy,2024,3,17,22.9,96.0,0.7,0.0
Bach Long Vy,2024,3,18,19.4,94.0,1.1,0.0
Bach Long Vy,2024,3,19,18.1,92.0,2.0,0.0
Bach Long Vy,2024,3,20,18.7,90.0,0.0,3.4
Bach Long Vy,2024,3,21,22.5,92.0,0.0,0.0
Bach Long Vy,2024,3,22,23.4,92.0,0.5,0.0
Bach Long Vy,2024,3,23,23.1,92.0,1.3,0.0
Bach Long Vy,2024,3,24,24.1,90.0,0.0,0.0
Bach Long Vy,2024,3,25,23.7,92.0,0.0,3.6
Bach Long Vy,2024,3,26,24.5,94.0,0.0,4.7
Bach Long Vy,2024,3,27,23.1,94.0,0.0,1.9
Bach Long Vy,2024,3,28,23.4,94.0,0.0,0.0
Bach Long Vy,2024,3,29,25.3,93.0,34.5,1.7
Bach Long Vy,2024,3,30,25.0,93.0,0.0,0.2
Bach Long Vy,2024,4,1,25.5,84.0,0.0,4.1
Bach Long Vy,2024,4,2,25.5,86.0,0.0,6.6
Bach Long Vy,2024,4,3,25.5,90.0,0.0,4.8
Bach Long Vy,2024,4,4,24.1,90.0,0.0,0.5
Bach Long Vy,2024,4,5,23.0,90.0,0.0,0.8
Bach Long Vy,2024,4,6,22.9,90.0,0.0,0.0
Bach Long Vy,2024,4,7,22.4,87.0,0.4,0.0
Bach Long Vy,2024,4,8,22.0,90.0,0.0,0.0
Bach Long Vy,2024,4,9,22.8,95.0,0.7,0.0
Bach Long Vy,2024,4,10,25.2,90.0,0.0,0.1
Bach Long Vy,2024,4,11,27.1,90.0,0.0,0.0
Bach Long Vy,2024,4,12,26.7,91.0,1.9,0.0
Bach Long Vy,2024,4,13,26.4,94.0,0.0,1.0
Bach Long Vy,2024,4,14,26.6,94.0,0.0,0.0
Bach Long Vy,2024,4,15,26.9,93.0,0.0,3.5
Bach Long Vy,2024,4,16,27.2,94.0,4.1,8.6
Bach Long Vy,2024,4,17,26.7,96.0,0.0,0.1
Bach Long Vy,2024,4,18,27.0,96.0,31.6,1.8
Bach Long Vy,2024,4,19,27.8,97.0,0.5,2.6
Bach Long Vy,2024,4,20,27.3,97.0,7.0,3.5
Bach Long Vy,2024,4,21,25.7,98.0,29.9,0.0
Bach Long Vy,2024,4,22,26.3,98.0,2.0,1.3
Bach Long Vy,2024,4,23,26.9,97.0,0.0,0.1
Bach Long Vy,2024,4,24,28.0,96.0,1.3,0.0
Bach Long Vy,2024,4,25,29.1,95.0,0.3,3.4
Bach Long Vy,2024,4,26,28.7,97.0,0.0,7.2
Bach Long Vy,2024,4,27,29.2,95.0,0.0,6.7
Bach Long Vy,2024,4,28,28.8,94.0,0.0,6.4
Bach Long Vy,2024,4,29,28.9,94.0,0.0,5.5
Bach Long Vy,2024,4,30,0.0,0.0,6.4,9.3
Bach Long Vy,2024,5,1,24.5,88.0,21.4,0.0
Bach Long Vy,2024,5,2,24.6,83.0,5.5,0.0
Bach Long Vy,2024,5,3,27.3,77.0,81.9,0.0
Bach Long Vy,2024,5,4,26.2,73.0,7.8,0.4
Bach Long Vy,2024,5,5,26.3,81.0,0.0,2.7
Bach Long Vy,2024,5,6,26.5,78.0,47.1,0.7
Bach Long Vy,2024,5,7,27.3,75.0,0.0,5.0
Bach Long Vy,2024,5,8,26.9,78.0,0.0,2.5
Bach Long Vy,2024,5,9,28.0,77.0,17.5,0.0
Bach Long Vy,2024,5,10,27.8,82.0,0.4,6.0
Bach Long Vy,2024,5,11,28.5,83.0,0.0,6.7
Bach Long Vy,2024,5,12,27.2,82.0,13.3,5.4
Bach Long Vy,2024,5,13,27.5,86.0,5.6,5.2
Bach Long Vy,2024,5,14,28.2,90.0,0.0,9.4
Bach Long Vy,2024,5,15,27.6,86.0,27.0,0.7
Bach Long Vy,2024,5,16,27.6,85.0,0.0,6.6
Bach Long Vy,2024,5,17,28.1,91.0,0.0,8.9
Bach Long Vy,2024,5,18,28.8,92.0,5.5,0.0
Bach Long Vy,2024,5,19,26.5,88.0,8.4,2.1
Bach Long Vy,2024,5,20,27.0,85.0,0.0,5.1
Bach Long Vy,2024,5,21,27.3,83.0,0.0,7.3
Bach Long Vy,2024,5,22,27.8,83.0,14.4,6.3
Bach Long Vy,2024,5,23,28.4,82.0,0.0,2.6
Bach Long Vy,2024,5,24,27.9,86.0,1.0,4.4
Bach Long Vy,2024,5,25,28.6,87.0,6.8,0.0
Bach Long Vy,2024,5,26,29.6,86.0,12.9,0.3
Bach Long Vy,2024,5,27,29.5,86.0,0.8,4.6
Bach Long Vy,2024,5,28,30.1,86.0,33.9,2.3
Bach Long Vy,2024,5,29,29.1,84.0,0.3,6.9
Bach Long Vy,2024,5,30,27.2,83.0,4.9,0.0
Bach Long Vy,2024,6,1,29.6,89.0,0.0,7.8
Bach Long Vy,2024,6,2,30.2,91.0,0.0,6.2
Bach Long Vy,2024,6,3,30.7,91.0,1.3,5.3
Bach Long Vy,2024,6,4,28.9,95.0,1.7,0.8
Bach Long Vy,2024,6,5,26.8,94.0,36.6,0.1
Bach Long Vy,2024,6,6,28.7,94.0,1.3,1.2
Bach Long Vy,2024,6,7,29.1,95.0,45.1,0.0
Bach Long Vy,2024,6,8,29.0,94.0,22.0,0.3
Bach Long Vy,2024,6,9,29.3,94.0,322.6,0.0
Bach Long Vy,2024,6,10,30.1,94.0,24.2,2.7
Bach Long Vy,2024,6,11,30.2,92.0,0.5,0.9
Bach Long Vy,2024,6,12,30.4,88.0,0.0,4.2
Bach Long Vy,2024,6,13,30.8,87.0,0.0,7.0
Bach Long Vy,2024,6,14,31.0,90.0,0.0,1.0
Bach Long Vy,2024,6,15,30.9,92.0,0.6,0.0
Bach Long Vy,2024,6,16,31.2,92.0,0.0,5.1
Bach Long Vy,2024,6,17,30.8,90.0,0.8,5.4
Bach Long Vy,2024,6,18,30.9,86.0,41.4,2.3
Bach Long Vy,2024,6,19,31.0,87.0,0.0,0.7
Bach Long Vy,2024,6,20,31.1,87.0,0.2,4.7
Bach Long Vy,2024,6,21,31.2,86.0,74.2,3.2
Bach Long Vy,2024,6,22,30.4,82.0,10.8,5.9
Bach Long Vy,2024,6,23,28.5,85.0,61.5,7.8
Bach Long Vy,2024,6,24,29.4,86.0,6.1,0.0
Bach Long Vy,2024,6,25,29.6,86.0,45.5,0.1
Bach Long Vy,2024,6,26,29.5,85.0,27.4,0.0
Bach Long Vy,2024,6,27,30.3,86.0,7.1,1.7
Bach Long Vy,2024,6,28,30.7,86.0,19.9,0.0
Bach Long Vy,2024,6,29,30.3,87.0,35.4,0.0
Bach Long Vy,2024,6,30,0.0,0.0,0.0,5.7
Bach Long Vy,2024,7,1,30.6,84.0,0.0,1.4
Bach Long Vy,2024,7,2,30.9,85.0,18.7,0.0
Bach Long Vy,2024,7,3,30.9,85.0,28.4,1.1
Bach Long Vy,2024,7,4,30.2,87.0,14.9,5.5
Bach Long Vy,2024,7,5,30.5,86.0,3.2,9.3
Bach Long Vy,2024,7,6,30.6,86.0,2.7,3.6
Bach Long Vy,2024,7,7,30.4,85.0,7.7,3.9
Bach Long Vy,2024,7,8,30.7,87.0,3.8,9.7
Bach Long Vy,2024,7,9,31.1,82.0,13.4,2.1
Bach Long Vy,2024,7,10,31.2,80.0,3.6,5.8
Bach Long Vy,2024,7,11,31.1,78.0,10.8,5.6
Bach Long Vy,2024,7,12,30.4,76.0,16.0,3.1
Bach Long Vy,2024,7,13,30.6,78.0,0.6,2.3
Bach Long Vy,2024,7,14,30.6,81.0,41.4,2.7
Bach Long Vy,2024,7,15,30.4,81.0,0.8,8.2
Bach Long Vy,2024,7,16,29.3,84.0,24.7,7.8
Bach Long Vy,2024,7,17,28.8,86.0,17.3,2.7
Bach Long Vy,2024,7,18,29.7,84.0,91.8,3.3
Bach Long Vy,2024,7,19,30.2,84.0,30.0,3.4
Bach Long Vy,2024,7,20,30.3,84.0,5.9,3.3
Bach Long Vy,2024,7,21,26.7,89.0,1.3,8.3
Bach Long Vy,2024,7,22,28.1,82.0,13.7,0.0
Bach Long Vy,2024,7,23,29.1,81.0,17.5,0.0
Bach Long Vy,2024,7,24,28.6,82.0,11.7,0.0
Bach Long Vy,2024,7,25,30.4,83.0,3.0,3.0
Bach Long Vy,2024,7,26,30.7,84.0,0.0,8.8
Bach Long Vy,2024,7,27,30.2,82.0,0.0,5.3
Bach Long Vy,2024,7,28,28.6,72.0,1.4,0.3
Bach Long Vy,2024,7,29,28.0,69.0,50.1,4.3
Bach Long Vy,2024,7,30,28.9,69.0,89.9,0.0
Bach Long Vy,2024,8,1,29.7,78.0,2.1,0.0
Bach Long Vy,2024,8,2,29.8,82.0,0.3,2.3
Bach Long Vy,2024,8,3,30.3,83.0,2.3,6.2
Bach Long Vy,2024,8,4,30.7,83.0,0.0,9.0
Bach Long Vy,2024,8,5,30.6,84.0,1.0,7.7
Bach Long Vy,2024,8,6,30.5,85.0,0.0,9.8
Bach Long Vy,2024,8,7,31.0,82.0,0.0,10.2
Bach Long Vy,2024,8,8,31.2,83.0,0.4,7.9
Bach Long Vy,2024,8,9,31.6,80.0,0.0,2.9
Bach Long Vy,2024,8,10,30.3,84.0,0.0,7.7
Bach Long Vy,2024,8,11,28.5,90.0,12.4,2.4
Bach Long Vy,2024,8,12,30.7,82.0,5.8,4.9
Bach Long Vy,2024,8,13,28.1,90.0,3.9,2.2
Bach Long Vy,2024,8,14,28.6,89.0,1.1,3.1
Bach Long Vy,2024,8,15,28.0,90.0,7.6,0.0
Bach Long Vy,2024,8,16,29.6,88.0,0.0,5.7
Bach Long Vy,2024,8,17,29.6,87.0,31.9,2.8
Bach Long Vy,2024,8,18,28.3,92.0,0.0,7.1
Bach Long Vy,2024,8,19,30.6,85.0,50.4,6.9
Bach Long Vy,2024,8,20,30.8,84.0,2.5,7.2
Bach Long Vy,2024,8,21,30.5,90.0,5.9,1.0
Bach Long Vy,2024,8,22,28.9,90.0,57.5,0.0
Bach Long Vy,2024,8,23,28.7,89.0,42.7,0.0
Bach Long Vy,2024,8,24,28.5,85.0,33.0,7.0
Bach Long Vy,2024,8,25,28.6,89.0,16.7,9.5
Bach Long Vy,2024,8,26,29.8,85.0,0.0,8.3
Bach Long Vy,2024,8,27,30.2,86.0,6.3,10.3
Bach Long Vy,2024,8,28,30.0,89.0,0.0,10.5
Bach Long Vy,2024,8,29,29.1,91.0,0.0,0.3
Bach Long Vy,2024,8,30,29.2,88.0,0.0,9.2
Bach Long Vy,2024,9,1,29.8,85.0,11.1,2.5
Bach Long Vy,2024,9,2,29.5,87.0,1.3,6.3
Bach Long Vy,2024,9,3,30.0,84.0,0.0,7.7
Bach Long Vy,2024,9,4,30.7,86.0,0.0,10.4
Bach Long Vy,2024,9,5,30.2,79.0,0.0,9.1
Bach Long Vy,2024,9,6,26.3,94.0,3.3,2.2
Bach Long Vy,2024,9,7,29.8,84.0,151.2,0.0
Bach Long Vy,2024,9,8,29.3,91.0,108.2,0.0
Bach Long Vy,2024,9,9,27.1,93.0,307.2,0.0
Bach Long Vy,2024,9,10,26.6,92.0,43.1,0.0
Bach Long Vy,2024,9,11,27.6,88.0,57.2,0.0
Bach Long Vy,2024,9,12,28.8,86.0,0.0,8.9
Bach Long Vy,2024,9,13,29.8,80.0,0.0,10.0
Bach Long Vy,2024,9,14,29.8,81.0,0.0,6.6
Bach Long Vy,2024,9,15,29.1,85.0,0.0,5.6
Bach Long Vy,2024,9,16,29.4,85.0,5.5,5.4
Bach Long Vy,2024,9,17,29.6,85.0,0.0,5.0
Bach Long Vy,2024,9,18,28.4,83.0,1.8,3.3
Bach Long Vy,2024,9,19,29.5,85.0,15.7,0.9
Bach Long Vy,2024,9,20,29.5,86.0,10.7,7.8
Bach Long Vy,2024,9,21,27.0,94.0,37.6,2.7
Bach Long Vy,2024,9,22,24.5,90.0,20.1,0.0
Bach Long Vy,2024,9,23,24.3,87.0,0.6,0.2
Bach Long Vy,2024,9,24,25.4,83.0,0.0,0.1
Bach Long Vy,2024,9,25,27.5,78.0,0.0,0.0
Bach Long Vy,2024,9,26,28.3,84.0,0.0,1.2
Bach Long Vy,2024,9,27,29.1,86.0,0.0,9.0
Bach Long Vy,2024,9,28,29.6,85.0,0.0,10.0
Bach Long Vy,2024,9,29,30.0,87.0,8.4,2.5
Bach Long Vy,2024,9,30,0.0,0.0,0.0,6.3
Bach Long Vy,2024,10,1,26.0,67.0,7.3,5.2
Bach Long Vy,2024,10,2,25.9,54.0,0.0,5.7
Bach Long Vy,2024,10,3,26.3,55.0,0.0,10.0
Bach Long Vy,2024,10,4,27.0,62.0,0.0,9.9
Bach Long Vy,2024,10,5,28.0,69.0,0.0,10.5
Bach Long Vy,2024,10,6,28.9,74.0,0.0,8.5
Bach Long Vy,2024,10,7,28.2,69.0,0.0,6.5
Bach Long Vy,2024,10,8,27.7,67.0,0.0,8.3
Bach Long Vy,2024,10,9,27.2,68.0,0.0,9.7
Bach Long Vy,2024,10,10,28.2,77.0,0.0,9.4
Bach Long Vy,2024,10,11,28.3,81.0,0.0,10.0
Bach Long Vy,2024,10,12,27.9,83.0,0.0,7.7
Bach Long Vy,2024,10,13,27.8,87.0,0.0,7.5
Bach Long Vy,2024,10,14,27.4,86.0,0.0,9.1
Bach Long Vy,2024,10,15,26.8,90.0,27.5,4.3
Bach Long Vy,2024,10,16,28.3,83.0,0.2,5.3
Bach Long Vy,2024,10,17,27.2,86.0,46.2,0.5
Bach Long Vy,2024,10,18,27.8,86.0,0.0,9.9
Bach Long Vy,2024,10,19,27.4,85.0,31.1,3.1
Bach Long Vy,2024,10,20,27.8,83.0,0.0,9.1
Bach Long Vy,2024,10,21,27.6,86.0,0.0,8.3
Bach Long Vy,2024,10,22,25.3,70.0,0.0,9.2
Bach Long Vy,2024,10,23,24.9,46.0,0.0,7.9
Bach Long Vy,2024,10,24,25.5,49.0,0.0,9.5
Bach Long Vy,2024,10,25,26.4,58.0,0.0,10.0
Bach Long Vy,2024,10,26,24.3,82.0,0.0,10.0
Bach Long Vy,2024,10,27,22.7,87.0,2.4,0.0
Bach Long Vy,2024,10,28,23.0,86.0,0.0,0.3
Bach Long Vy,2024,10,29,23.6,83.0,1.2,0.5
Bach Long Vy,2024,10,30,25.3,70.0,0.0,1.3
Bach Long Vy,2024,11,1,25.5,66.0,0.0,10.5
Bach Long Vy,2024,11,2,24.7,60.0,0.0,8.8
Bach Long Vy,2024,11,3,24.1,79.0,17.2,0.0
Bach Long Vy,2024,11,4,23.8,86.0,2.5,0.0
Bach Long Vy,2024,11,5,23.5,78.0,0.2,0.4
Bach Long Vy,2024,11,6,24.5,69.0,0.0,8.0
Bach Long Vy,2024,11,7,24.2,70.0,0.0,9.3
Bach Long Vy,2024,11,8,23.6,68.0,0.0,9.7
Bach Long Vy,2024,11,9,23.5,62.0,0.0,10.4
Bach Long Vy,2024,11,10,24.7,66.0,0.0,8.5
Bach Long Vy,2024,11,11,25.2,80.0,0.0,8.3
Bach Long Vy,2024,11,12,25.3,86.0,0.0,9.5
Bach Long Vy,2024,11,13,25.5,85.0,0.0,10.0
Bach Long Vy,2024,11,14,25.6,86.0,0.0,9.0
Bach Long Vy,2024,11,15,25.9,85.0,0.0,10.0
Bach Long Vy,2024,11,16,25.8,85.0,0.0,8.9
Bach Long Vy,2024,11,17,26.0,84.0,0.0,9.9
Bach Long Vy,2024,11,18,25.9,81.0,0.0,8.9
Bach Long Vy,2024,11,19,24.3,75.0,0.0,9.5
Bach Long Vy,2024,11,20,23.6,72.0,0.0,3.0
Bach Long Vy,2024,11,21,22.6,72.0,0.0,4.2
Bach Long Vy,2024,11,22,22.5,73.0,0.0,0.2
Bach Long Vy,2024,11,23,22.9,75.0,0.0,7.1
Bach Long Vy,2024,11,24,23.9,82.0,0.1,0.3
Bach Long Vy,2024,11,25,24.3,88.0,0.1,0.3
Bach Long Vy,2024,11,26,22.5,76.0,0.0,0.2
Bach Long Vy,2024,11,27,21.9,61.0,0.0,5.8
Bach Long Vy,2024,11,28,21.1,55.0,0.0,8.2
Bach Long Vy,2024,11,29,21.3,49.0,0.0,10.0
Bach Long Vy,2024,11,30,22.3,58.0,0.0,9.9
Bach Long Vy,2024,12,1,23.1,69.0,0.0,9.7
Bach Long Vy,2024,12,2,23.3,88.0,6.3,0.1
Bach Long Vy,2024,12,3,24.6,87.0,0.0,8.9
Bach Long Vy,2024,12,4,24.3,82.0,0.0,9.8
Bach Long Vy,2024,12,5,24.4,83.0,0.0,9.2
Bach Long Vy,2024,12,6,24.5,84.0,0.0,4.4
Bach Long Vy,2024,12,7,22.0,86.0,0.0,4.3
Bach Long Vy,2024,12,8,18.6,81.0,0.0,0.0
Bach Long Vy,2024,12,9,21.0,79.0,0.0,2.4
Bach Long Vy,2024,12,10,23.6,82.0,0.0,8.0
Bach Long Vy,2024,12,11,21.6,91.0,0.4,0.3
Bach Long Vy,2024,12,12,18.5,88.0,0.0,0.0
Bach Long Vy,2024,12,13,17.1,88.0,1.0,0.0
Bach Long Vy,2024,12,14,15.6,79.0,0.2,0.0
Bach Long Vy,2024,12,15,15.9,58.0,0.2,0.0
Bach Long Vy,2024,12,16,17.2,52.0,0.0,0.8
Bach Long Vy,2024,12,17,20.0,60.0,0.0,7.1
Bach Long Vy,2024,12,18,19.6,60.0,0.0,4.3
Bach Long Vy,2024,12,19,19.8,63.0,0.0,9.5
Bach Long Vy,2024,12,20,18.9,63.0,0.0,9.1
Bach Long Vy,2024,12,21,19.0,57.0,0.0,9.5
Bach Long Vy,2024,12,22,18.7,67.0,0.0,7.3
Bach Long Vy,2024,12,23,19.0,68.0,0.0,3.8
Bach Long Vy,2024,12,24,18.3,68.0,0.0,0.1
Bach Long Vy,2024,12,25,19.5,75.0,0.0,0.2
Bach Long Vy,2024,12,26,19.3,84.0,0.4,0.0
Bach Long Vy,2024,12,27,16.9,95.0,4.6,0.0
Bach Long Vy,2024,12,28,16.9,66.0,0.0,1.4
Bach Long Vy,2024,12,29,18.6,61.0,0.0,7.4
Bach Long Vy,2024,12,30,20.1,86.0,0.0,5.2
Bach Long Vy,2024,12,31,18.9,70.0,0.0,8.3
Bach Long Vy,2025,1,1,19.0,69.0,0.0,9.1
Bach Long Vy,2025,1,2,19.8,84.0,0.0,8.5
Bach Long Vy,2025,1,3,19.5,76.0,0.0,9.2
Bach Long Vy,2025,1,4,19.8,67.0,0.0,9.2
Bach Long Vy,2025,1,5,19.2,68.0,0.0,8.7
Bach Long Vy,2025,1,6,19.8,68.0,0.0,8.9
Bach Long Vy,2025,1,7,20.2,87.0,0.0,3.9
Bach Long Vy,2025,1,8,19.8,91.0,0.0,0.0
Bach Long Vy,2025,1,9,18.9,74.0,0.0,2.0
Bach Long Vy,2025,1,10,15.7,70.0,0.0,6.5
Bach Long Vy,2025,1,11,15.4,56.0,0.0,8.9
Bach Long Vy,2025,1,12,15.5,43.0,0.0,9.7
Bach Long Vy,2025,1,13,17.5,62.0,0.0,9.7
Bach Long Vy,2025,1,14,17.6,90.0,1.4,0.0
Bach Long Vy,2025,1,15,17.4,76.0,0.0,0.0
Bach Long Vy,2025,1,16,18.0,60.0,0.0,3.3
Bach Long Vy,2025,1,17,18.2,56.0,0.0,8.9
Bach Long Vy,2025,1,18,18.8,79.0,0.0,7.7
Bach Long Vy,2025,1,19,18.8,73.0,0.0,5.5
Bach Long Vy,2025,1,20,18.4,72.0,0.0,8.9
Bach Long Vy,2025,1,21,19.2,81.0,0.0,9.4
Bach Long Vy,2025,1,22,20.1,86.0,0.0,8.2
Bach Long Vy,2025,1,23,20.2,90.0,0.0,4.9
Bach Long Vy,2025,1,24,20.6,95.0,0.0,4.3
Bach Long Vy,2025,1,25,20.9,93.0,0.0,2.2
Bach Long Vy,2025,1,26,16.2,73.0,0.0,0.0
Bach Long Vy,2025,1,27,14.3,53.0,0.0,3.0
Bach Long Vy,2025,1,28,16.2,52.0,0.0,5.9
Bach Long Vy,2025,1,29,17.6,61.0,0.0,0.2
Bach Long Vy,2025,1,30,19.4,84.0,0.0,5.3
Bach Long Vy,2025,1,31,21.0,88.0,0.0,9.7
Bach Long Vy,2025,2,1,21.0,90.0,0.0,7.5
Bach Long Vy,2025,2,2,20.5,94.0,0.0,1.6
Bach Long Vy,2025,2,3,16.2,78.0,0.0,0.0
Bach Long Vy,2025,2,4,14.8,69.0,0.0,0.2
Bach Long Vy,2025,2,5,17.8,82.0,0.0,0.0
Bach Long Vy,2025,2,6,18.2,95.0,1.6,0.0
Bach Long Vy,2025,2,7,15.0,94.0,0.5,0.0
Bach Long Vy,2025,2,8,13.2,84.0,0.2,0.0
Bach Long Vy,2025,2,9,14.6,64.0,0.0,2.8
Bach Long Vy,2025,2,10,17.2,80.0,0.7,4.8
Bach Long Vy,2025,2,11,18.9,90.0,0.0,1.8
Bach Long Vy,2025,2,12,20.2,94.0,0.0,5.5
Bach Long Vy,2025,2,13,18.5,84.0,0.0,6.3
Bach Long Vy,2025,2,14,20.0,92.0,0.0,0.3
Bach Long Vy,2025,2,15,20.4,95.0,0.0,2.2
Bach Long Vy,2025,2,16,17.8,95.0,0.0,0.0
Bach Long Vy,2025,2,17,17.8,90.0,0.0,0.0
Bach Long Vy,2025,2,18,17.6,91.0,0.0,0.0
Bach Long Vy,2025,2,19,19.1,94.0,0.0,0.0
Bach Long Vy,2025,2,20,20.0,94.0,0.0,0.6
Bach Long Vy,2025,2,21,19.0,94.0,0.0,2.5
Bach Long Vy,2025,2,22,19.2,93.0,0.0,0.0
Bach Long Vy,2025,2,23,17.3,91.0,0.1,0.0
Bach Long Vy,2025,2,24,15.3,86.0,0.0,0.0
Bach Long Vy,2025,2,25,16.5,91.0,1.4,0.0
Bach Long Vy,2025,2,26,16.2,97.0,1.5,0.0
Bach Long Vy,2025,2,27,17.5,98.0,0.1,0.0
Bach Long Vy,2025,2,28,20.6,93.0,0.0,5.4
Bac Lieu,2023,1,1,24.8,83.0,0.0,6.2
Bac Lieu,2023,1,2,25.4,84.0,0.7,7.7
Bac Lieu,2023,1,3,25.5,88.0,3.2,6.2
Bac Lieu,2023,1,4,26.2,85.0,0.0,1.3
Bac Lieu,2023,1,5,25.5,81.0,0.0,1.0
Bac Lieu,2023,1,6,25.2,73.0,0.0,2.7
Bac Lieu,2023,1,7,24.0,78.0,0.0,0.2
Bac Lieu,2023,1,8,23.3,88.0,1.1,0.0
Bac Lieu,2023,1,9,25.6,87.0,0.0,4.0
Bac Lieu,2023,1,10,25.6,92.0,19.7,4.6
Bac Lieu,2023,1,11,25.9,87.0,0.1,3.8
Bac Lieu,2023,1,12,26.1,87.0,0.0,7.9
Bac Lieu,2023,1,13,26.5,86.0,0.1,5.0
Bac Lieu,2023,1,14,26.7,88.0,0.0,9.1
Bac Lieu,2023,1,15,27.6,82.0,0.0,10.0
Bac Lieu,2023,1,16,26.6,83.0,0.0,9.3
Bac Lieu,2023,1,17,26.6,79.0,0.0,9.8
Bac Lieu,2023,1,18,25.9,84.0,0.0,7.5
Bac Lieu,2023,1,19,26.8,80.0,0.0,5.3
Bac Lieu,2023,1,20,26.2,88.0,3.0,3.2
Bac Lieu,2023,1,21,26.8,84.0,0.0,6.9
Bac Lieu,2023,1,22,27.4,78.0,0.0,8.3
Bac Lieu,2023,1,23,26.7,80.0,0.0,9.3
Bac Lieu,2023,1,24,27.5,75.0,0.0,8.2
Bac Lieu,2023,1,25,25.4,78.0,0.0,0.7
Bac Lieu,2023,1,26,24.7,87.0,0.0,2.1
Bac Lieu,2023,1,27,26.0,82.0,7.1,2.7
Bac Lieu,2023,1,28,25.5,85.0,0.5,4.6
Bac Lieu,2023,1,29,24.4,81.0,0.0,3.3
Bac Lieu,2023,1,30,23.8,83.0,0.0,4.0
Bac Lieu,2023,1,31,24.7,79.0,0.0,9.9
Bac Lieu,2023,2,1,25.2,89.0,0.1,1.1
Bac Lieu,2023,2,2,26.9,82.0,0.0,6.9
Bac Lieu,2023,2,3,27.2,77.0,0.0,8.1
Bac Lieu,2023,2,4,27.2,76.0,0.0,10.2
Bac Lieu,2023,2,5,26.6,77.0,0.0,10.0
Bac Lieu,2023,2,6,26.7,77.0,0.0,10.1
Bac Lieu,2023,2,7,26.7,83.0,0.0,9.1
Bac Lieu,2023,2,8,26.6,85.0,0.0,9.0
Bac Lieu,2023,2,9,27.1,80.0,0.0,10.3
Bac Lieu,2023,2,10,26.6,78.0,0.0,10.2
Bac Lieu,2023,2,11,26.5,83.0,0.0,9.8
Bac Lieu,2023,2,12,26.3,86.0,0.0,9.4
Bac Lieu,2023,2,13,26.4,86.0,0.0,6.1
Bac Lieu,2023,2,14,26.6,83.0,0.0,7.9
Bac Lieu,2023,2,15,26.7,75.0,0.0,10.4
Bac Lieu,2023,2,16,26.9,66.0,0.0,7.6
Bac Lieu,2023,2,17,26.9,72.0,0.0,10.2
Bac Lieu,2023,2,18,26.9,76.0,0.0,8.0
Bac Lieu,2023,2,19,26.3,80.0,0.0,7.1
Bac Lieu,2023,2,20,26.4,79.0,0.0,2.9
Bac Lieu,2023,2,21,26.4,76.0,0.0,9.7
Bac Lieu,2023,2,22,26.6,76.0,0.0,8.4
Bac Lieu,2023,2,23,26.5,78.0,0.0,7.8
Bac Lieu,2023,2,24,26.3,79.0,0.0,10.0
Bac Lieu,2023,2,25,26.5,68.0,0.0,7.6
Bac Lieu,2023,2,26,25.7,80.0,0.0,9.0
Bac Lieu,2023,2,27,25.8,80.0,0.0,7.8
Bac Lieu,2023,2,28,27.1,77.0,0.0,5.1
Bac Lieu,2023,3,1,27.4,75.0,0.0,8.4
Bac Lieu,2023,3,2,27.1,73.0,0.0,10.3
Bac Lieu,2023,3,3,26.3,69.0,0.0,7.3
Bac Lieu,2023,3,4,26.3,68.0,0.0,7.0
Bac Lieu,2023,3,5,26.1,66.0,0.0,8.1
Bac Lieu,2023,3,6,24.7,78.0,0.0,8.7
Bac Lieu,2023,3,7,25.9,74.0,0.0,10.6
Bac Lieu,2023,3,8,26.0,74.0,0.0,10.7
Bac Lieu,2023,3,9,25.7,72.0,0.0,10.7
Bac Lieu,2023,3,10,25.6,72.0,0.0,10.7
Bac Lieu,2023,3,11,25.7,75.0,0.0,10.5
Bac Lieu,2023,3,12,26.0,72.0,0.0,10.5
Bac Lieu,2023,3,13,26.8,68.0,0.0,9.9
Bac Lieu,2023,3,14,26.1,72.0,0.0,10.7
Bac Lieu,2023,3,15,26.1,77.0,0.0,10.5
Bac Lieu,2023,3,16,26.5,78.0,0.0,10.5
Bac Lieu,2023,3,17,26.7,76.0,0.0,10.5
Bac Lieu,2023,3,18,27.0,78.0,0.0,10.2
Bac Lieu,2023,3,19,27.1,80.0,0.0,9.7
Bac Lieu,2023,3,20,27.4,80.0,0.0,8.9
Bac Lieu,2023,3,21,27.3,82.0,0.0,9.0
Bac Lieu,2023,3,22,27.7,80.0,0.0,10.5
Bac Lieu,2023,3,23,27.9,80.0,0.0,10.5
Bac Lieu,2023,3,24,28.0,80.0,0.0,9.8
Bac Lieu,2023,3,25,27.5,78.0,0.0,10.0
Bac Lieu,2023,3,26,27.6,81.0,0.0,10.4
Bac Lieu,2023,3,27,27.9,82.0,0.0,10.4
Bac Lieu,2023,3,28,28.5,80.0,0.0,10.7
Bac Lieu,2023,3,29,28.6,76.0,0.0,10.7
Bac Lieu,2023,3,30,28.0,79.0,0.0,10.1
Bac Lieu,2023,3,31,28.2,77.0,0.0,10.3
